anchor_id,node_id,haplotype_count,U,D,C,alpha,beta,gamma,final_score,selected
a19343,n19343,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19344,n19344,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19345,n19345,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19346,n19346,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19347,n19347,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19348,n19348,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19349,n19349,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19350,n19350,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19351,n19351,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19352,n19352,1,0.9722222222222222,0.000380517503805175,0.7569444444444444,0.35,0.35,0.3,0.5674942922374429,False
a19353,n19353,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19354,n19354,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19355,n19355,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19356,n19356,36,0.0,0.0547945205479452,0.6875,0.35,0.35,0.3,0.22542808219178082,False
a19357,n19357,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19358,n19358,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19359,n19359,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19360,n19360,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19361,n19361,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19362,n19362,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19363,n19363,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19364,n19364,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19365,n19365,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19366,n19366,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19367,n19367,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19368,n19368,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19369,n19369,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19370,n19370,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19371,n19371,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19372,n19372,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19373,n19373,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19374,n19374,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19375,n19375,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19376,n19376,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19377,n19377,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19378,n19378,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19379,n19379,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19380,n19380,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19381,n19381,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19382,n19382,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19383,n19383,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19384,n19384,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19385,n19385,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19386,n19386,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19387,n19387,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19388,n19388,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19389,n19389,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19390,n19390,36,0.0,0.0273972602739726,0.875,0.35,0.35,0.3,0.27208904109589044,False
a19391,n19391,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19392,n19392,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19393,n19393,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19394,n19394,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19395,n19395,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19396,n19396,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19397,n19397,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19398,n19398,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19399,n19399,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19400,n19400,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19401,n19401,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19402,n19402,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19403,n19403,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19404,n19404,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19405,n19405,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19406,n19406,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19407,n19407,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19408,n19408,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19409,n19409,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19410,n19410,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19411,n19411,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19412,n19412,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19413,n19413,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19414,n19414,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19415,n19415,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19416,n19416,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19417,n19417,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19418,n19418,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19419,n19419,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19420,n19420,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19421,n19421,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19422,n19422,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19423,n19423,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19424,n19424,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19425,n19425,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19426,n19426,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19427,n19427,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19428,n19428,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19429,n19429,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19430,n19430,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19431,n19431,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19432,n19432,36,0.0,0.0273972602739726,0.875,0.35,0.35,0.3,0.27208904109589044,False
a19433,n19433,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19434,n19434,36,0.0,0.0273972602739726,0.875,0.35,0.35,0.3,0.27208904109589044,False
a19435,n19435,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19436,n19436,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19437,n19437,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19438,n19438,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19439,n19439,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19440,n19440,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19441,n19441,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19442,n19442,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19443,n19443,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19444,n19444,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19445,n19445,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19446,n19446,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19447,n19447,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19448,n19448,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19449,n19449,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19450,n19450,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19451,n19451,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19452,n19452,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19453,n19453,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19454,n19454,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19455,n19455,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19456,n19456,36,0.0,0.0273972602739726,1.0,0.35,0.35,0.3,0.3095890410958904,False
a19457,n19457,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19458,n19458,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19459,n19459,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19460,n19460,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19461,n19461,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19462,n19462,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19463,n19463,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19464,n19464,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19465,n19465,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19466,n19466,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19467,n19467,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19468,n19468,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19469,n19469,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19470,n19470,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19471,n19471,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19472,n19472,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19473,n19473,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19474,n19474,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19475,n19475,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19476,n19476,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19477,n19477,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19478,n19478,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19479,n19479,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19480,n19480,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19481,n19481,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19482,n19482,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19483,n19483,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19484,n19484,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19485,n19485,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19486,n19486,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19487,n19487,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19488,n19488,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19489,n19489,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19490,n19490,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19491,n19491,36,0.0,0.0547945205479452,0.75,0.35,0.35,0.3,0.2441780821917808,False
a19492,n19492,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19493,n19493,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19494,n19494,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19495,n19495,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19496,n19496,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19497,n19497,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19498,n19498,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19499,n19499,36,0.0,0.0684931506849315,0.8,0.35,0.35,0.3,0.263972602739726,False
a19500,n19500,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19501,n19501,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19502,n19502,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19503,n19503,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19504,n19504,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19505,n19505,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19506,n19506,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19507,n19507,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19508,n19508,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19509,n19509,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19510,n19510,36,0.0,0.0410958904109589,0.75,0.35,0.35,0.3,0.2393835616438356,False
a19511,n19511,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19512,n19512,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19513,n19513,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19514,n19514,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19515,n19515,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19516,n19516,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19517,n19517,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19518,n19518,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19519,n19519,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19520,n19520,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19521,n19521,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19522,n19522,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19523,n19523,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19524,n19524,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19525,n19525,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19526,n19526,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19527,n19527,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19528,n19528,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19529,n19529,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19530,n19530,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19531,n19531,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19532,n19532,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19533,n19533,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19534,n19534,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19535,n19535,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19536,n19536,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19537,n19537,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19538,n19538,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19539,n19539,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19540,n19540,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19541,n19541,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19542,n19542,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19543,n19543,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19544,n19544,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19545,n19545,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19546,n19546,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19547,n19547,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19548,n19548,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19549,n19549,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19550,n19550,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19551,n19551,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19552,n19552,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19553,n19553,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19554,n19554,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19555,n19555,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19556,n19556,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19557,n19557,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19558,n19558,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19559,n19559,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19560,n19560,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19561,n19561,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19562,n19562,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19563,n19563,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19564,n19564,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19565,n19565,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19566,n19566,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19567,n19567,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19568,n19568,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19569,n19569,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19570,n19570,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19571,n19571,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19572,n19572,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19573,n19573,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19574,n19574,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19575,n19575,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19576,n19576,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19577,n19577,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19578,n19578,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19579,n19579,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19580,n19580,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19581,n19581,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19582,n19582,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19583,n19583,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19584,n19584,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19585,n19585,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19586,n19586,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19587,n19587,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19588,n19588,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19589,n19589,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19590,n19590,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19591,n19591,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19592,n19592,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19593,n19593,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19594,n19594,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19595,n19595,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19596,n19596,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19597,n19597,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19598,n19598,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19599,n19599,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19600,n19600,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19601,n19601,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19602,n19602,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19603,n19603,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19604,n19604,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19605,n19605,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19606,n19606,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19607,n19607,36,0.0,0.0273972602739726,0.75,0.35,0.35,0.3,0.23458904109589038,False
a19608,n19608,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19609,n19609,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19610,n19610,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19611,n19611,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19612,n19612,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19613,n19613,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19614,n19614,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19615,n19615,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19616,n19616,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19617,n19617,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19618,n19618,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19619,n19619,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
a19620,n19620,36,0.0,0.0136986301369863,1.0,0.35,0.35,0.3,0.3047945205479452,False
