node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n3364,124,1.0,0.5,0.5,1.0,0.75,shared
n3365,124,1.0,1.0,1.0,1.0,1.0,shared
n3366,124,1.0,1.0,1.0,1.0,1.0,shared
n3367,124,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,shared
n3368,124,1.0,1.0,1.0,1.0,1.0,shared
n3369,124,1.0,1.0,1.0,1.0,1.0,shared
n3370,124,1.0,1.0,1.0,1.0,1.0,shared
n3371,124,1.0,1.0,1.0,1.0,1.0,shared
n3372,124,1.0,1.0,1.0,1.0,1.0,shared
n3373,124,1.0,1.0,1.0,1.0,1.0,shared
n3374,124,1.0,1.0,1.0,1.0,1.0,shared
n3375,124,1.0,1.0,1.0,1.0,1.0,shared
n3376,124,1.0,1.0,1.0,1.0,1.0,shared
n3377,124,1.0,1.0,1.0,1.0,1.0,shared
n3378,124,1.0,1.0,1.0,1.0,1.0,shared
n3379,124,1.0,1.0,1.0,1.0,1.0,shared
n3380,124,1.0,1.0,1.0,1.0,1.0,shared
n3381,124,1.0,1.0,1.0,1.0,1.0,shared
n3382,124,1.0,1.0,1.0,1.0,1.0,shared
n3383,124,1.0,1.0,1.0,1.0,1.0,shared
n3384,124,1.0,1.0,1.0,1.0,1.0,shared
n3385,124,1.0,1.0,1.0,1.0,1.0,shared
n3386,124,1.0,1.0,1.0,1.0,1.0,shared
n3387,124,1.0,1.0,1.0,1.0,1.0,shared
n3388,124,1.0,1.0,1.0,1.0,1.0,shared
n3389,124,1.0,1.0,1.0,1.0,1.0,shared
n3390,124,1.0,1.0,1.0,1.0,1.0,shared
n3391,124,1.0,1.0,1.0,1.0,1.0,shared
n3392,124,1.0,1.0,1.0,1.0,1.0,shared
n3393,124,1.0,1.0,1.0,1.0,1.0,shared
n3394,124,1.0,1.0,1.0,1.0,1.0,shared
n3395,124,1.0,1.0,1.0,1.0,1.0,shared
n3396,124,1.0,1.0,1.0,1.0,1.0,shared
n3397,124,1.0,1.0,1.0,1.0,1.0,shared
n3398,124,1.0,1.0,1.0,1.0,1.0,shared
n3399,124,1.0,1.0,1.0,1.0,1.0,shared
n3400,124,1.0,1.0,1.0,1.0,1.0,shared
n3401,124,1.0,1.0,1.0,1.0,1.0,shared
n3402,124,1.0,1.0,1.0,1.0,1.0,shared
n3403,124,1.0,1.0,1.0,1.0,1.0,shared
n3404,124,1.0,1.0,1.0,1.0,1.0,shared
n3405,124,1.0,1.0,1.0,1.0,1.0,shared
n3406,124,1.0,1.0,1.0,1.0,1.0,shared
n3407,124,1.0,1.0,1.0,1.0,1.0,shared
n3408,124,1.0,1.0,1.0,1.0,1.0,shared
n3409,124,1.0,1.0,1.0,1.0,1.0,shared
n3410,124,1.0,1.0,1.0,1.0,1.0,shared
n3411,124,1.0,1.0,1.0,1.0,1.0,shared
n3412,124,1.0,1.0,1.0,1.0,1.0,shared
n3413,124,1.0,1.0,1.0,1.0,1.0,shared
n3414,124,1.0,1.0,1.0,1.0,1.0,shared
n3415,124,1.0,1.0,1.0,1.0,1.0,shared
n3416,124,1.0,1.0,1.0,1.0,1.0,shared
n3417,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3418,124,1.0,1.0,1.0,1.0,1.0,shared
n3419,124,1.0,1.0,1.0,1.0,1.0,shared
n3420,124,1.0,1.0,1.0,1.0,1.0,shared
n3421,124,1.0,1.0,1.0,1.0,1.0,shared
n3422,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3423,124,1.0,1.0,1.0,1.0,1.0,shared
n3424,124,1.0,1.0,1.0,1.0,1.0,shared
n3425,124,1.0,1.0,1.0,1.0,1.0,shared
n3426,124,1.0,1.0,1.0,1.0,1.0,shared
n3427,124,1.0,1.0,1.0,1.0,1.0,shared
n3428,124,1.0,1.0,1.0,1.0,1.0,shared
n3429,124,1.0,1.0,1.0,1.0,1.0,shared
n3430,124,1.0,1.0,1.0,1.0,1.0,shared
n3431,124,1.0,0.75,0.5,1.0,0.8125,shared
n3432,124,1.0,1.0,1.0,1.0,1.0,shared
n3433,124,1.0,1.0,1.0,1.0,1.0,shared
n3434,124,1.0,1.0,1.0,1.0,1.0,shared
n3435,124,1.0,1.0,1.0,1.0,1.0,shared
n3436,124,1.0,1.0,1.0,1.0,1.0,shared
n3437,124,1.0,1.0,1.0,1.0,1.0,shared
n3438,124,1.0,1.0,1.0,1.0,1.0,shared
n3439,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3440,124,1.0,1.0,1.0,1.0,1.0,shared
n3441,124,1.0,1.0,1.0,1.0,1.0,shared
n3442,124,1.0,1.0,1.0,1.0,1.0,shared
n3443,124,1.0,1.0,1.0,1.0,1.0,shared
n3444,124,1.0,0.5,0.5,1.0,0.75,shared
n3445,124,1.0,1.0,1.0,1.0,1.0,shared
n3446,124,1.0,1.0,1.0,1.0,1.0,shared
n3447,124,1.0,1.0,1.0,1.0,1.0,shared
n3448,124,1.0,1.0,1.0,1.0,1.0,shared
n3449,124,1.0,1.0,1.0,1.0,1.0,shared
n3450,124,1.0,1.0,1.0,1.0,1.0,shared
n3451,124,1.0,1.0,1.0,1.0,1.0,shared
n3452,124,1.0,1.0,1.0,1.0,1.0,shared
n3453,124,1.0,1.0,1.0,1.0,1.0,shared
n3454,124,1.0,1.0,1.0,1.0,1.0,shared
n3455,124,1.0,1.0,1.0,1.0,1.0,shared
n3456,124,1.0,1.0,1.0,1.0,1.0,shared
n3457,124,1.0,1.0,1.0,1.0,1.0,shared
n3458,124,1.0,1.0,1.0,1.0,1.0,shared
n3459,124,1.0,1.0,1.0,1.0,1.0,shared
n3460,124,1.0,1.0,1.0,1.0,1.0,shared
n3461,124,1.0,1.0,1.0,1.0,1.0,shared
n3462,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3463,124,1.0,1.0,1.0,1.0,1.0,shared
n3464,124,1.0,1.0,1.0,1.0,1.0,shared
n3465,124,1.0,1.0,1.0,1.0,1.0,shared
n3466,124,1.0,1.0,1.0,1.0,1.0,shared
n3467,122,0.9838709677419355,1.0,0.9918032786885246,1.0,0.993918561607615,shared
n3468,124,1.0,1.0,1.0,1.0,1.0,shared
n3469,124,1.0,1.0,1.0,1.0,1.0,shared
n3470,124,1.0,1.0,1.0,1.0,1.0,shared
n3471,124,1.0,1.0,1.0,1.0,1.0,shared
n3472,124,1.0,1.0,1.0,1.0,1.0,shared
n3473,124,1.0,1.0,1.0,1.0,1.0,shared
n3474,124,1.0,1.0,1.0,1.0,1.0,shared
n3475,124,1.0,1.0,1.0,1.0,1.0,shared
n3476,124,1.0,1.0,1.0,1.0,1.0,shared
n3477,124,1.0,1.0,1.0,1.0,1.0,shared
n3478,124,1.0,1.0,1.0,1.0,1.0,shared
n3479,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3480,124,1.0,1.0,1.0,1.0,1.0,shared
n3481,124,1.0,1.0,1.0,1.0,1.0,shared
n3482,124,1.0,1.0,1.0,1.0,1.0,shared
n3483,124,1.0,1.0,1.0,1.0,1.0,shared
n3484,119,0.9596774193548387,1.0,1.0,1.0,0.9899193548387097,shared
n3485,124,1.0,1.0,1.0,1.0,1.0,shared
n3486,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3487,124,1.0,0.5,0.5,1.0,0.75,shared
n3488,124,1.0,1.0,1.0,1.0,1.0,shared
n3489,124,1.0,1.0,1.0,1.0,1.0,shared
n3490,124,1.0,1.0,1.0,1.0,1.0,shared
n3491,124,1.0,1.0,1.0,1.0,1.0,shared
n3492,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3493,124,1.0,1.0,1.0,1.0,1.0,shared
n3494,124,1.0,1.0,1.0,1.0,1.0,shared
n3495,124,1.0,1.0,1.0,1.0,1.0,shared
n3496,124,1.0,1.0,1.0,1.0,1.0,shared
n3497,124,1.0,1.0,1.0,1.0,1.0,shared
n3498,124,1.0,1.0,1.0,1.0,1.0,shared
n3499,124,1.0,1.0,1.0,1.0,1.0,shared
n3500,124,1.0,1.0,1.0,1.0,1.0,shared
n3501,124,1.0,1.0,1.0,1.0,1.0,shared
n3502,124,1.0,1.0,1.0,1.0,1.0,shared
n3503,124,1.0,0.5,0.5,1.0,0.75,shared
n3504,124,1.0,1.0,1.0,1.0,1.0,shared
n3505,124,1.0,1.0,1.0,1.0,1.0,shared
n3506,124,1.0,0.5,0.5,1.0,0.75,shared
n3507,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3508,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3509,124,1.0,1.0,1.0,1.0,1.0,shared
n3510,124,1.0,1.0,1.0,1.0,1.0,shared
n3511,124,1.0,1.0,1.0,1.0,1.0,shared
n3512,124,1.0,1.0,1.0,1.0,1.0,shared
n3513,124,1.0,1.0,1.0,1.0,1.0,shared
n3514,124,1.0,1.0,1.0,1.0,1.0,shared
n3515,124,1.0,1.0,1.0,1.0,1.0,shared
n3516,124,1.0,1.0,1.0,1.0,1.0,shared
n3517,124,1.0,1.0,1.0,1.0,1.0,shared
n3518,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3519,124,1.0,1.0,1.0,1.0,1.0,shared
n3520,124,1.0,1.0,1.0,1.0,1.0,shared
n3521,124,1.0,1.0,1.0,1.0,1.0,shared
n3522,124,1.0,1.0,1.0,1.0,1.0,shared
n3523,124,1.0,1.0,1.0,1.0,1.0,shared
n3524,124,1.0,1.0,1.0,1.0,1.0,shared
n3525,124,1.0,1.0,1.0,1.0,1.0,shared
n3526,124,1.0,1.0,1.0,1.0,1.0,shared
n3527,124,1.0,1.0,1.0,1.0,1.0,shared
n3528,124,1.0,1.0,1.0,1.0,1.0,shared
n3529,124,1.0,1.0,1.0,1.0,1.0,shared
n3530,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3531,124,1.0,1.0,1.0,1.0,1.0,shared
n3532,124,1.0,1.0,1.0,1.0,1.0,shared
n3533,124,1.0,1.0,1.0,1.0,1.0,shared
n3534,124,1.0,1.0,1.0,1.0,1.0,shared
n3535,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3536,124,1.0,1.0,1.0,1.0,1.0,shared
n3537,124,1.0,1.0,1.0,1.0,1.0,shared
n3538,124,1.0,1.0,1.0,1.0,1.0,shared
n3539,124,1.0,1.0,1.0,1.0,1.0,shared
n3540,124,1.0,1.0,1.0,1.0,1.0,shared
n3541,124,1.0,1.0,1.0,1.0,1.0,shared
n3542,124,1.0,1.0,1.0,1.0,1.0,shared
n3543,124,1.0,1.0,1.0,1.0,1.0,shared
n3544,124,1.0,1.0,1.0,1.0,1.0,shared
n3545,124,1.0,1.0,1.0,1.0,1.0,shared
n3546,124,1.0,1.0,1.0,1.0,1.0,shared
n3547,124,1.0,1.0,1.0,1.0,1.0,shared
n3548,124,1.0,1.0,1.0,1.0,1.0,shared
n3549,124,1.0,1.0,1.0,1.0,1.0,shared
n3550,124,1.0,1.0,1.0,1.0,1.0,shared
n3551,124,1.0,1.0,1.0,1.0,1.0,shared
n3552,124,1.0,1.0,1.0,1.0,1.0,shared
n3553,124,1.0,1.0,1.0,1.0,1.0,shared
n3554,124,1.0,1.0,1.0,1.0,1.0,shared
n3555,124,1.0,1.0,1.0,1.0,1.0,shared
n3556,124,1.0,1.0,1.0,1.0,1.0,shared
n3557,124,1.0,1.0,1.0,1.0,1.0,shared
n3558,124,1.0,1.0,0.9919354838709677,1.0,0.997983870967742,shared
n3559,124,1.0,1.0,1.0,1.0,1.0,shared
n3560,124,1.0,1.0,1.0,1.0,1.0,shared
n3561,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3562,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3563,124,1.0,1.0,1.0,1.0,1.0,shared
n3564,124,1.0,0.9838709677419355,0.9919354838709677,1.0,0.9939516129032258,shared
n3565,124,1.0,1.0,1.0,1.0,1.0,shared
n3566,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3567,124,1.0,1.0,1.0,1.0,1.0,shared
n3568,124,1.0,1.0,1.0,1.0,1.0,shared
n3569,124,1.0,1.0,1.0,1.0,1.0,shared
n3570,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3571,124,1.0,1.0,1.0,1.0,1.0,shared
n3572,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3573,124,1.0,1.0,1.0,1.0,1.0,shared
n3574,124,1.0,1.0,1.0,1.0,1.0,shared
n3575,124,1.0,1.0,0.3333333333333333,1.0,0.8333333333333334,shared
n3576,124,1.0,1.0,1.0,1.0,1.0,shared
n3577,124,1.0,1.0,1.0,1.0,1.0,shared
n3578,124,1.0,1.0,1.0,1.0,1.0,shared
n3579,124,1.0,1.0,1.0,1.0,1.0,shared
n3580,124,1.0,0.5,0.5,1.0,0.75,shared
n3581,124,1.0,0.5,0.5,1.0,0.75,shared
n3582,124,1.0,1.0,1.0,1.0,1.0,shared
n3583,124,1.0,1.0,1.0,1.0,1.0,shared
n3584,124,1.0,1.0,1.0,1.0,1.0,shared
n3585,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3586,124,1.0,1.0,1.0,1.0,1.0,shared
n3587,124,1.0,1.0,1.0,1.0,1.0,shared
n3588,124,1.0,1.0,1.0,1.0,1.0,shared
n3589,124,1.0,1.0,1.0,1.0,1.0,shared
n3590,124,1.0,1.0,1.0,1.0,1.0,shared
n3591,124,1.0,1.0,1.0,1.0,1.0,shared
n3592,124,1.0,1.0,1.0,1.0,1.0,shared
n3593,124,1.0,1.0,1.0,1.0,1.0,shared
n3594,124,1.0,1.0,1.0,1.0,1.0,shared
n3595,124,1.0,1.0,1.0,1.0,1.0,shared
n3596,124,1.0,1.0,1.0,1.0,1.0,shared
n3597,124,1.0,1.0,1.0,1.0,1.0,shared
n3598,124,1.0,1.0,1.0,1.0,1.0,shared
n3599,124,1.0,1.0,1.0,1.0,1.0,shared
n3600,124,1.0,1.0,1.0,1.0,1.0,shared
n3601,124,1.0,1.0,1.0,1.0,1.0,shared
n3602,124,1.0,1.0,1.0,1.0,1.0,shared
n3603,124,1.0,1.0,1.0,1.0,1.0,shared
n3604,124,1.0,1.0,1.0,1.0,1.0,shared
n3605,124,1.0,1.0,1.0,1.0,1.0,shared
n3606,124,1.0,1.0,1.0,1.0,1.0,shared
n3607,124,1.0,1.0,1.0,1.0,1.0,shared
n3608,124,1.0,1.0,1.0,1.0,1.0,shared
n3609,124,1.0,1.0,1.0,1.0,1.0,shared
n3610,124,1.0,1.0,1.0,1.0,1.0,shared
n3611,124,1.0,1.0,1.0,1.0,1.0,shared
n3612,124,1.0,1.0,1.0,1.0,1.0,shared
n3613,124,1.0,1.0,1.0,1.0,1.0,shared
n3614,124,1.0,1.0,1.0,1.0,1.0,shared
n3615,124,1.0,1.0,1.0,1.0,1.0,shared
n3616,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3617,124,1.0,1.0,1.0,1.0,1.0,shared
n3618,124,1.0,1.0,1.0,1.0,1.0,shared
n3619,124,1.0,1.0,1.0,1.0,1.0,shared
n3620,124,1.0,1.0,1.0,1.0,1.0,shared
n3621,124,1.0,1.0,1.0,1.0,1.0,shared
n3622,124,1.0,1.0,1.0,1.0,1.0,shared
n3623,124,1.0,1.0,1.0,1.0,1.0,shared
n3624,124,1.0,1.0,1.0,1.0,1.0,shared
n3625,124,1.0,1.0,0.5,1.0,0.875,shared
n3626,124,1.0,1.0,1.0,1.0,1.0,shared
n3627,124,1.0,1.0,1.0,1.0,1.0,shared
n3628,124,1.0,1.0,1.0,1.0,1.0,shared
n3629,124,1.0,1.0,1.0,1.0,1.0,shared
n3630,124,1.0,1.0,1.0,1.0,1.0,shared
n3631,124,1.0,1.0,1.0,1.0,1.0,shared
n3632,124,1.0,1.0,1.0,1.0,1.0,shared
n3633,124,1.0,1.0,1.0,1.0,1.0,shared
n3634,124,1.0,1.0,1.0,1.0,1.0,shared
n3635,124,1.0,1.0,1.0,1.0,1.0,shared
n3636,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3637,124,1.0,1.0,1.0,1.0,1.0,shared
n3638,124,1.0,1.0,1.0,1.0,1.0,shared
n3639,124,1.0,0.8888888888888888,0.7777777777777778,1.0,0.9166666666666666,shared
n3640,124,1.0,1.0,1.0,1.0,1.0,shared
n3641,124,1.0,1.0,1.0,1.0,1.0,shared
n3642,124,1.0,0.9,0.7,1.0,0.8999999999999999,shared
n3643,124,1.0,0.5,0.625,1.0,0.78125,shared
n3644,124,1.0,1.0,1.0,1.0,1.0,shared
n3645,124,1.0,1.0,1.0,1.0,1.0,shared
n3646,124,1.0,1.0,1.0,1.0,1.0,shared
n3647,124,1.0,1.0,1.0,1.0,1.0,shared
n3648,124,1.0,1.0,1.0,1.0,1.0,shared
n3649,124,1.0,1.0,1.0,1.0,1.0,shared
n3650,124,1.0,1.0,1.0,1.0,1.0,shared
n3651,124,1.0,1.0,1.0,1.0,1.0,shared
n3652,124,1.0,1.0,1.0,1.0,1.0,shared
n3653,124,1.0,1.0,1.0,1.0,1.0,shared
n3654,124,1.0,1.0,1.0,1.0,1.0,shared
n3655,124,1.0,1.0,1.0,1.0,1.0,shared
n3656,124,1.0,1.0,1.0,1.0,1.0,shared
n3657,124,1.0,1.0,1.0,1.0,1.0,shared
n3658,124,1.0,1.0,1.0,1.0,1.0,shared
n3659,124,1.0,1.0,1.0,1.0,1.0,shared
n3660,124,1.0,1.0,1.0,1.0,1.0,shared
n3661,124,1.0,1.0,1.0,1.0,1.0,shared
n3662,124,1.0,1.0,1.0,1.0,1.0,shared
n3663,124,1.0,1.0,1.0,1.0,1.0,shared
n3664,124,1.0,1.0,0.5,1.0,0.875,shared
n3665,124,1.0,1.0,1.0,1.0,1.0,shared
n3666,124,1.0,1.0,1.0,1.0,1.0,shared
n3667,124,1.0,1.0,1.0,1.0,1.0,shared
n3668,124,1.0,1.0,1.0,1.0,1.0,shared
n3669,124,1.0,1.0,1.0,1.0,1.0,shared
n3670,124,1.0,1.0,1.0,1.0,1.0,shared
n3671,124,1.0,1.0,1.0,1.0,1.0,shared
n3672,124,1.0,1.0,1.0,1.0,1.0,shared
n3673,124,1.0,1.0,1.0,1.0,1.0,shared
n3674,124,1.0,1.0,1.0,1.0,1.0,shared
n3675,124,1.0,1.0,1.0,1.0,1.0,shared
n3676,124,1.0,1.0,1.0,1.0,1.0,shared
n3677,124,1.0,1.0,1.0,1.0,1.0,shared
n3678,124,1.0,1.0,1.0,1.0,1.0,shared
n3679,124,1.0,1.0,1.0,1.0,1.0,shared
n3680,124,1.0,1.0,1.0,1.0,1.0,shared
n3681,124,1.0,1.0,1.0,1.0,1.0,shared
n3682,124,1.0,1.0,1.0,1.0,1.0,shared
n3683,124,1.0,1.0,1.0,1.0,1.0,shared
n3684,124,1.0,1.0,1.0,1.0,1.0,shared
n3685,124,1.0,1.0,1.0,1.0,1.0,shared
n3686,124,1.0,1.0,1.0,1.0,1.0,shared
n3687,124,1.0,0.5,0.5,1.0,0.75,shared
n3688,124,1.0,1.0,1.0,1.0,1.0,shared
n3689,124,1.0,1.0,1.0,1.0,1.0,shared
n3690,124,1.0,1.0,1.0,1.0,1.0,shared
n3691,124,1.0,1.0,1.0,1.0,1.0,shared
n3692,124,1.0,1.0,1.0,1.0,1.0,shared
n3693,124,1.0,1.0,1.0,1.0,1.0,shared
n3694,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3695,124,1.0,1.0,1.0,1.0,1.0,shared
n3696,124,1.0,1.0,1.0,1.0,1.0,shared
n3697,124,1.0,1.0,1.0,1.0,1.0,shared
n3698,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3699,124,1.0,1.0,1.0,1.0,1.0,shared
n3700,124,1.0,1.0,1.0,1.0,1.0,shared
n3701,124,1.0,1.0,1.0,1.0,1.0,shared
n3702,124,1.0,1.0,1.0,1.0,1.0,shared
n3703,124,1.0,1.0,1.0,1.0,1.0,shared
n3704,124,1.0,1.0,1.0,1.0,1.0,shared
n3705,124,1.0,1.0,1.0,1.0,1.0,shared
n3706,124,1.0,1.0,1.0,1.0,1.0,shared
n3707,124,1.0,1.0,1.0,1.0,1.0,shared
n3708,124,1.0,1.0,1.0,1.0,1.0,shared
n3709,124,1.0,1.0,1.0,1.0,1.0,shared
n3710,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3711,124,1.0,1.0,1.0,1.0,1.0,shared
n3712,124,1.0,0.9919354838709677,1.0,1.0,0.997983870967742,shared
n3713,124,1.0,1.0,1.0,1.0,1.0,shared
n3714,124,1.0,1.0,1.0,1.0,1.0,shared
n3715,124,1.0,1.0,1.0,1.0,1.0,shared
n3716,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3717,124,1.0,1.0,1.0,1.0,1.0,shared
n3718,124,1.0,1.0,1.0,1.0,1.0,shared
n3719,124,1.0,1.0,1.0,1.0,1.0,shared
n3720,123,0.9919354838709677,1.0,0.991869918699187,1.0,0.9959513506425387,shared
n3721,124,1.0,1.0,1.0,1.0,1.0,shared
n3722,124,1.0,1.0,1.0,1.0,1.0,shared
n3723,124,1.0,1.0,1.0,1.0,1.0,shared
n3724,124,1.0,1.0,1.0,1.0,1.0,shared
n3725,124,1.0,1.0,1.0,1.0,1.0,shared
n3726,124,1.0,1.0,1.0,1.0,1.0,shared
n3727,124,1.0,1.0,1.0,1.0,1.0,shared
n3728,124,1.0,1.0,1.0,1.0,1.0,shared
n3729,124,1.0,1.0,1.0,1.0,1.0,shared
n3730,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3731,124,1.0,1.0,1.0,1.0,1.0,shared
n3732,124,1.0,1.0,1.0,1.0,1.0,shared
n3733,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3734,124,1.0,1.0,1.0,1.0,1.0,shared
n3735,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3736,124,1.0,1.0,1.0,1.0,1.0,shared
n3737,124,1.0,1.0,1.0,1.0,1.0,shared
n3738,124,1.0,1.0,1.0,1.0,1.0,shared
n3739,124,1.0,1.0,1.0,1.0,1.0,shared
n3740,124,1.0,0.6,0.8,1.0,0.8500000000000001,shared
n3741,124,1.0,1.0,1.0,1.0,1.0,shared
n3742,124,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,shared
n3743,124,1.0,1.0,1.0,1.0,1.0,shared
n3744,124,1.0,0.75,0.5,1.0,0.8125,shared
n3745,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3746,124,1.0,1.0,1.0,1.0,1.0,shared
n3747,124,1.0,1.0,1.0,1.0,1.0,shared
n3748,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3749,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3750,124,1.0,1.0,1.0,1.0,1.0,shared
n3751,124,1.0,1.0,1.0,1.0,1.0,shared
n3752,124,1.0,1.0,1.0,1.0,1.0,shared
n3753,124,1.0,1.0,1.0,1.0,1.0,shared
n3754,124,1.0,1.0,1.0,1.0,1.0,shared
n3755,124,1.0,1.0,1.0,1.0,1.0,shared
n3756,124,1.0,1.0,1.0,1.0,1.0,shared
n3757,124,1.0,1.0,1.0,1.0,1.0,shared
n3758,124,1.0,1.0,1.0,1.0,1.0,shared
n3759,124,1.0,1.0,1.0,1.0,1.0,shared
n3760,124,1.0,1.0,1.0,1.0,1.0,shared
n3761,124,1.0,1.0,1.0,1.0,1.0,shared
n3762,124,1.0,1.0,1.0,1.0,1.0,shared
n3763,124,1.0,1.0,1.0,1.0,1.0,shared
n3764,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3765,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3766,124,1.0,1.0,1.0,1.0,1.0,shared
n3767,124,1.0,0.8012924071082391,1.0,1.0,0.9503231017770598,shared
n3768,124,1.0,1.0,1.0,1.0,1.0,shared
n3769,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3770,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3771,124,1.0,1.0,1.0,1.0,1.0,shared
n3772,124,1.0,1.0,1.0,1.0,1.0,shared
n3773,124,1.0,0.5,1.0,1.0,0.875,shared
n3774,124,1.0,1.0,1.0,1.0,1.0,shared
n3775,124,1.0,1.0,1.0,1.0,1.0,shared
n3776,124,1.0,1.0,1.0,1.0,1.0,shared
n3777,124,1.0,1.0,1.0,1.0,1.0,shared
n3778,124,1.0,1.0,1.0,1.0,1.0,shared
n3779,124,1.0,1.0,1.0,1.0,1.0,shared
n3780,124,1.0,1.0,1.0,1.0,1.0,shared
n3781,124,1.0,1.0,1.0,1.0,1.0,shared
n3782,124,1.0,1.0,1.0,1.0,1.0,shared
n3783,124,1.0,1.0,1.0,1.0,1.0,shared
n3784,124,1.0,1.0,1.0,1.0,1.0,shared
n3785,124,1.0,1.0,1.0,1.0,1.0,shared
n3786,124,1.0,1.0,1.0,1.0,1.0,shared
n3787,124,1.0,1.0,1.0,1.0,1.0,shared
n3788,124,1.0,1.0,1.0,1.0,1.0,shared
n3789,124,1.0,1.0,1.0,1.0,1.0,shared
n3790,124,1.0,1.0,1.0,1.0,1.0,shared
n3791,124,1.0,1.0,1.0,1.0,1.0,shared
n3792,124,1.0,1.0,1.0,1.0,1.0,shared
n3793,124,1.0,1.0,1.0,1.0,1.0,shared
n3794,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3795,124,1.0,1.0,1.0,1.0,1.0,shared
n3796,124,1.0,1.0,1.0,1.0,1.0,shared
n3797,124,1.0,1.0,1.0,1.0,1.0,shared
n3798,124,1.0,1.0,1.0,1.0,1.0,shared
n3799,124,1.0,1.0,1.0,1.0,1.0,shared
n3800,124,1.0,1.0,1.0,1.0,1.0,shared
n3801,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3802,124,1.0,1.0,1.0,1.0,1.0,shared
n3803,124,1.0,1.0,1.0,1.0,1.0,shared
n3804,124,1.0,1.0,1.0,1.0,1.0,shared
n3805,124,1.0,1.0,1.0,1.0,1.0,shared
n3806,124,1.0,1.0,1.0,1.0,1.0,shared
n3807,124,1.0,1.0,1.0,1.0,1.0,shared
n3808,123,0.9919354838709677,1.0,1.0,1.0,0.997983870967742,shared
n3809,124,1.0,1.0,1.0,1.0,1.0,shared
n3810,124,1.0,1.0,1.0,1.0,1.0,shared
n3811,124,1.0,1.0,1.0,1.0,1.0,shared
n3812,124,1.0,1.0,1.0,1.0,1.0,shared
n3813,124,1.0,1.0,1.0,1.0,1.0,shared
n3814,124,1.0,1.0,1.0,1.0,1.0,shared
n3815,124,1.0,1.0,1.0,1.0,1.0,shared
n3816,124,1.0,1.0,1.0,1.0,1.0,shared
n3817,124,1.0,1.0,1.0,1.0,1.0,shared
n3818,124,1.0,1.0,1.0,1.0,1.0,shared
n3819,124,1.0,1.0,1.0,1.0,1.0,shared
n3820,124,1.0,1.0,1.0,1.0,1.0,shared
n3821,124,1.0,1.0,1.0,1.0,1.0,shared
n3822,124,1.0,1.0,1.0,1.0,1.0,shared
n3823,124,1.0,1.0,1.0,1.0,1.0,shared
n3824,1,0.008064516129032258,1.0,1.0,1.0,0.752016129032258,rescued_private
n3825,124,1.0,1.0,1.0,1.0,1.0,shared
n3826,124,1.0,1.0,1.0,1.0,1.0,shared
