node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n1390,4,1.0,1.0,1.0,1.0,1.0,shared
n1391,4,1.0,1.0,1.0,1.0,1.0,shared
n1392,4,1.0,1.0,1.0,1.0,1.0,shared
n1393,4,1.0,1.0,1.0,1.0,1.0,shared
n1394,4,1.0,1.0,1.0,1.0,1.0,shared
n1395,4,1.0,1.0,1.0,1.0,1.0,shared
n1396,4,1.0,1.0,1.0,1.0,1.0,shared
n1397,4,1.0,1.0,1.0,1.0,1.0,shared
n1398,3,0.75,1.0,1.0,1.0,0.9375,shared
n1399,4,1.0,1.0,1.0,1.0,1.0,shared
n1400,4,1.0,1.0,1.0,1.0,1.0,shared
n1401,4,1.0,1.0,1.0,1.0,1.0,shared
n1402,4,1.0,1.0,1.0,1.0,1.0,shared
n1403,4,1.0,1.0,1.0,1.0,1.0,shared
n1404,4,1.0,1.0,1.0,1.0,1.0,shared
n1405,4,1.0,1.0,1.0,1.0,1.0,shared
n1406,4,1.0,1.0,1.0,1.0,1.0,shared
n1407,4,1.0,1.0,1.0,1.0,1.0,shared
n1408,3,0.75,1.0,1.0,1.0,0.9375,shared
n1409,4,1.0,1.0,1.0,1.0,1.0,shared
n1410,4,1.0,1.0,1.0,1.0,1.0,shared
n1411,4,1.0,1.0,0.5,1.0,0.875,shared
n1412,4,1.0,1.0,1.0,1.0,1.0,shared
n1413,4,1.0,1.0,1.0,1.0,1.0,shared
n1414,4,1.0,1.0,1.0,1.0,1.0,shared
n1415,4,1.0,1.0,1.0,1.0,1.0,shared
n1416,4,1.0,1.0,1.0,1.0,1.0,shared
n1417,4,1.0,1.0,1.0,1.0,1.0,shared
n1418,4,1.0,1.0,1.0,1.0,1.0,shared
n1419,4,1.0,1.0,1.0,1.0,1.0,shared
n1420,4,1.0,1.0,1.0,1.0,1.0,shared
n1421,4,1.0,1.0,1.0,1.0,1.0,shared
n1422,4,1.0,1.0,1.0,1.0,1.0,shared
n1423,4,1.0,1.0,1.0,1.0,1.0,shared
n1424,4,1.0,1.0,1.0,1.0,1.0,shared
n1425,4,1.0,1.0,1.0,1.0,1.0,shared
n1426,4,1.0,1.0,1.0,1.0,1.0,shared
n1427,4,1.0,1.0,1.0,1.0,1.0,shared
n1428,3,0.75,1.0,1.0,1.0,0.9375,shared
n1429,3,0.75,1.0,1.0,1.0,0.9375,shared
n1430,4,1.0,1.0,1.0,1.0,1.0,shared
n1431,4,1.0,1.0,1.0,1.0,1.0,shared
n1432,4,1.0,1.0,1.0,1.0,1.0,shared
n1433,4,1.0,1.0,1.0,1.0,1.0,shared
n1434,4,1.0,1.0,1.0,1.0,1.0,shared
n1435,4,1.0,1.0,1.0,1.0,1.0,shared
n1436,4,1.0,1.0,1.0,1.0,1.0,shared
n1437,3,0.75,1.0,1.0,1.0,0.9375,shared
n1438,4,1.0,1.0,1.0,1.0,1.0,shared
n1439,4,1.0,1.0,1.0,1.0,1.0,shared
n1440,3,0.75,1.0,1.0,1.0,0.9375,shared
n1441,4,1.0,1.0,1.0,1.0,1.0,shared
n1442,4,1.0,1.0,1.0,1.0,1.0,shared
n1443,4,1.0,1.0,1.0,1.0,1.0,shared
n1444,4,1.0,1.0,1.0,1.0,1.0,shared
n1445,3,0.75,1.0,1.0,1.0,0.9375,shared
n1446,3,0.75,1.0,1.0,1.0,0.9375,shared
n1447,4,1.0,1.0,1.0,1.0,1.0,shared
n1448,4,1.0,1.0,1.0,1.0,1.0,shared
n1449,4,1.0,0.5,0.5,1.0,0.75,shared
n1450,4,1.0,1.0,1.0,1.0,1.0,shared
n1451,4,1.0,1.0,1.0,1.0,1.0,shared
n1452,4,1.0,1.0,1.0,1.0,1.0,shared
n1453,4,1.0,1.0,1.0,1.0,1.0,shared
n1454,4,1.0,1.0,1.0,1.0,1.0,shared
n1455,4,1.0,1.0,1.0,1.0,1.0,shared
n1456,4,1.0,1.0,1.0,1.0,1.0,shared
n1457,4,1.0,1.0,1.0,1.0,1.0,shared
n1458,4,1.0,1.0,1.0,1.0,1.0,shared
n1459,4,1.0,1.0,1.0,1.0,1.0,shared
n1460,4,1.0,1.0,1.0,1.0,1.0,shared
n1461,4,1.0,1.0,1.0,1.0,1.0,shared
n1462,4,1.0,1.0,1.0,1.0,1.0,shared
n1463,4,1.0,1.0,1.0,1.0,1.0,shared
n1464,4,1.0,1.0,1.0,1.0,1.0,shared
n1465,4,1.0,1.0,1.0,1.0,1.0,shared
n1466,3,0.75,1.0,1.0,1.0,0.9375,shared
n1467,4,1.0,1.0,1.0,1.0,1.0,shared
n1468,4,1.0,1.0,1.0,1.0,1.0,shared
n1469,4,1.0,1.0,1.0,1.0,1.0,shared
n1470,4,1.0,1.0,1.0,1.0,1.0,shared
n1471,4,1.0,1.0,1.0,1.0,1.0,shared
n1472,3,0.75,1.0,1.0,1.0,0.9375,shared
n1473,4,1.0,1.0,1.0,1.0,1.0,shared
n1474,4,1.0,1.0,1.0,1.0,1.0,shared
n1475,4,1.0,1.0,1.0,1.0,1.0,shared
n1476,4,1.0,1.0,1.0,1.0,1.0,shared
n1477,4,1.0,1.0,1.0,1.0,1.0,shared
n1478,4,1.0,1.0,1.0,1.0,1.0,shared
n1479,3,0.75,1.0,1.0,1.0,0.9375,shared
n1480,4,1.0,1.0,1.0,1.0,1.0,shared
n1481,4,1.0,1.0,1.0,1.0,1.0,shared
n1482,4,1.0,1.0,1.0,1.0,1.0,shared
n1483,4,1.0,1.0,1.0,1.0,1.0,shared
n1484,4,1.0,1.0,1.0,1.0,1.0,shared
n1485,4,1.0,1.0,1.0,1.0,1.0,shared
n1486,4,1.0,1.0,1.0,1.0,1.0,shared
n1487,4,1.0,1.0,1.0,1.0,1.0,shared
n1488,3,0.75,1.0,1.0,1.0,0.9375,shared
n1489,4,1.0,1.0,1.0,1.0,1.0,shared
n1490,4,1.0,1.0,1.0,1.0,1.0,shared
n1491,4,1.0,1.0,1.0,1.0,1.0,shared
n1492,3,0.75,1.0,1.0,1.0,0.9375,shared
n1493,4,1.0,1.0,1.0,1.0,1.0,shared
n1494,4,1.0,1.0,1.0,1.0,1.0,shared
n1495,3,0.75,1.0,1.0,1.0,0.9375,shared
n1496,3,0.75,1.0,1.0,1.0,0.9375,shared
n1497,4,1.0,1.0,1.0,1.0,1.0,shared
n1498,4,1.0,1.0,1.0,1.0,1.0,shared
n1499,3,0.75,1.0,1.0,1.0,0.9375,shared
n1500,4,1.0,1.0,1.0,1.0,1.0,shared
n1501,3,0.75,1.0,1.0,1.0,0.9375,shared
n1502,4,1.0,1.0,1.0,1.0,1.0,shared
n1503,4,1.0,1.0,1.0,1.0,1.0,shared
n1504,3,0.75,1.0,1.0,1.0,0.9375,shared
n1505,3,0.75,1.0,1.0,1.0,0.9375,shared
n1506,4,1.0,1.0,1.0,1.0,1.0,shared
n1507,4,1.0,1.0,1.0,1.0,1.0,shared
n1508,4,1.0,1.0,1.0,1.0,1.0,shared
n1509,4,1.0,1.0,1.0,1.0,1.0,shared
n1510,4,1.0,1.0,1.0,1.0,1.0,shared
n1511,4,1.0,1.0,1.0,1.0,1.0,shared
n1512,4,1.0,1.0,1.0,1.0,1.0,shared
n1513,4,1.0,1.0,1.0,1.0,1.0,shared
n1514,4,1.0,1.0,1.0,1.0,1.0,shared
n1515,4,1.0,1.0,1.0,1.0,1.0,shared
n1516,4,1.0,1.0,1.0,1.0,1.0,shared
n1517,4,1.0,1.0,1.0,1.0,1.0,shared
n1518,4,1.0,1.0,1.0,1.0,1.0,shared
n1519,4,1.0,1.0,1.0,1.0,1.0,shared
n1520,4,1.0,1.0,1.0,1.0,1.0,shared
n1521,4,1.0,1.0,1.0,1.0,1.0,shared
n1522,3,0.75,1.0,1.0,1.0,0.9375,shared
n1523,3,0.75,1.0,1.0,1.0,0.9375,shared
n1524,4,1.0,1.0,1.0,1.0,1.0,shared
n1525,4,1.0,1.0,1.0,1.0,1.0,shared
n1526,4,1.0,1.0,1.0,1.0,1.0,shared
n1527,4,1.0,1.0,1.0,1.0,1.0,shared
n1528,4,1.0,1.0,1.0,1.0,1.0,shared
n1529,3,0.75,1.0,1.0,1.0,0.9375,shared
n1530,4,1.0,1.0,1.0,1.0,1.0,shared
n1531,4,1.0,1.0,1.0,1.0,1.0,shared
n1532,3,0.75,1.0,1.0,1.0,0.9375,shared
n1533,4,1.0,1.0,1.0,1.0,1.0,shared
n1534,4,1.0,1.0,1.0,1.0,1.0,shared
n1535,4,1.0,1.0,1.0,1.0,1.0,shared
n1536,3,0.75,1.0,1.0,1.0,0.9375,shared
n1537,3,0.75,1.0,1.0,1.0,0.9375,shared
n1538,4,1.0,1.0,1.0,1.0,1.0,shared
n1539,4,1.0,1.0,1.0,1.0,1.0,shared
n1540,3,0.75,1.0,1.0,1.0,0.9375,shared
n1541,4,1.0,1.0,1.0,1.0,1.0,shared
n1542,3,0.75,1.0,1.0,1.0,0.9375,shared
n1543,4,1.0,1.0,1.0,1.0,1.0,shared
n1544,3,0.75,1.0,1.0,1.0,0.9375,shared
n1545,4,1.0,1.0,1.0,1.0,1.0,shared
n1546,3,0.75,1.0,1.0,1.0,0.9375,shared
n1547,4,1.0,1.0,1.0,1.0,1.0,shared
n1548,3,0.75,1.0,1.0,1.0,0.9375,shared
n1549,4,1.0,1.0,1.0,1.0,1.0,shared
n1550,3,0.75,1.0,1.0,1.0,0.9375,shared
n1551,4,1.0,1.0,1.0,1.0,1.0,shared
n1552,3,0.75,1.0,1.0,1.0,0.9375,shared
n1553,4,1.0,1.0,1.0,1.0,1.0,shared
n1554,4,1.0,1.0,1.0,1.0,1.0,shared
n1555,4,1.0,1.0,1.0,1.0,1.0,shared
n1556,3,0.75,1.0,1.0,1.0,0.9375,shared
n1557,3,0.75,1.0,1.0,1.0,0.9375,shared
n1558,3,0.75,1.0,1.0,1.0,0.9375,shared
n1559,3,0.75,1.0,1.0,1.0,0.9375,shared
n1560,4,1.0,1.0,1.0,1.0,1.0,shared
n1561,3,0.75,1.0,1.0,1.0,0.9375,shared
n1562,3,0.75,1.0,1.0,1.0,0.9375,shared
n1563,4,1.0,1.0,1.0,1.0,1.0,shared
n1564,4,1.0,1.0,1.0,1.0,1.0,shared
n1565,4,1.0,1.0,1.0,1.0,1.0,shared
n1566,4,1.0,1.0,1.0,1.0,1.0,shared
n1567,3,0.75,1.0,1.0,1.0,0.9375,shared
n1568,4,1.0,1.0,1.0,1.0,1.0,shared
n1569,4,1.0,1.0,1.0,1.0,1.0,shared
n1570,4,1.0,1.0,1.0,1.0,1.0,shared
n1571,4,1.0,1.0,1.0,1.0,1.0,shared
n1572,3,0.75,1.0,1.0,1.0,0.9375,shared
n1573,4,1.0,1.0,1.0,1.0,1.0,shared
n1574,3,0.75,1.0,1.0,1.0,0.9375,shared
n1575,3,0.75,1.0,1.0,1.0,0.9375,shared
n1576,4,1.0,1.0,1.0,1.0,1.0,shared
n1577,4,1.0,1.0,1.0,1.0,1.0,shared
n1578,3,0.75,1.0,1.0,1.0,0.9375,shared
n1579,3,0.75,1.0,1.0,1.0,0.9375,shared
n1580,3,0.75,1.0,1.0,1.0,0.9375,shared
n1581,4,1.0,1.0,1.0,1.0,1.0,shared
n1582,3,0.75,1.0,1.0,1.0,0.9375,shared
n1583,3,0.75,1.0,1.0,1.0,0.9375,shared
n1584,3,0.75,1.0,1.0,1.0,0.9375,shared
n1585,4,1.0,1.0,1.0,1.0,1.0,shared
n1586,4,1.0,1.0,1.0,1.0,1.0,shared
n1587,4,1.0,1.0,1.0,1.0,1.0,shared
n1588,4,1.0,1.0,1.0,1.0,1.0,shared
n1589,4,1.0,1.0,0.5714285714285714,1.0,0.8928571428571428,shared
n1590,4,1.0,1.0,1.0,1.0,1.0,shared
n1591,4,1.0,1.0,1.0,1.0,1.0,shared
n1592,4,1.0,1.0,1.0,1.0,1.0,shared
n1593,4,1.0,1.0,1.0,1.0,1.0,shared
n1594,4,1.0,1.0,1.0,1.0,1.0,shared
n1595,4,1.0,1.0,1.0,1.0,1.0,shared
n1596,4,1.0,1.0,1.0,1.0,1.0,shared
n1597,4,1.0,1.0,1.0,1.0,1.0,shared
n1598,3,0.75,1.0,1.0,1.0,0.9375,shared
n1599,4,1.0,1.0,1.0,1.0,1.0,shared
n1600,4,1.0,1.0,1.0,1.0,1.0,shared
n1601,4,1.0,1.0,1.0,1.0,1.0,shared
n1602,3,0.75,1.0,1.0,1.0,0.9375,shared
n1603,4,1.0,1.0,1.0,1.0,1.0,shared
n1604,4,1.0,1.0,1.0,1.0,1.0,shared
n1605,4,1.0,1.0,1.0,1.0,1.0,shared
n1606,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n1607,4,1.0,1.0,1.0,1.0,1.0,shared
n1608,3,0.75,1.0,1.0,1.0,0.9375,shared
n1609,4,1.0,1.0,1.0,1.0,1.0,shared
n1610,4,1.0,1.0,1.0,1.0,1.0,shared
n1611,3,0.75,1.0,1.0,1.0,0.9375,shared
n1612,4,1.0,1.0,1.0,1.0,1.0,shared
n1613,4,1.0,1.0,1.0,1.0,1.0,shared
n1614,4,1.0,1.0,1.0,1.0,1.0,shared
n1615,4,1.0,1.0,1.0,1.0,1.0,shared
n1616,4,1.0,1.0,1.0,1.0,1.0,shared
n1617,4,1.0,1.0,1.0,1.0,1.0,shared
n1618,3,0.75,1.0,1.0,1.0,0.9375,shared
n1619,3,0.75,1.0,1.0,1.0,0.9375,shared
n1620,4,1.0,1.0,1.0,1.0,1.0,shared
n1621,4,1.0,1.0,1.0,1.0,1.0,shared
n1622,4,1.0,1.0,1.0,1.0,1.0,shared
n1623,4,1.0,1.0,1.0,1.0,1.0,shared
n1624,3,0.75,1.0,1.0,1.0,0.9375,shared
n1625,4,1.0,1.0,1.0,1.0,1.0,shared
n1626,4,1.0,1.0,1.0,1.0,1.0,shared
n1627,4,1.0,1.0,1.0,1.0,1.0,shared
n1628,3,0.75,1.0,1.0,1.0,0.9375,shared
n1629,4,1.0,1.0,1.0,1.0,1.0,shared
n1630,4,1.0,1.0,1.0,1.0,1.0,shared
n1631,4,1.0,1.0,1.0,1.0,1.0,shared
n1632,4,1.0,1.0,1.0,1.0,1.0,shared
n1633,4,1.0,1.0,1.0,1.0,1.0,shared
n1634,4,1.0,1.0,1.0,1.0,1.0,shared
n1635,4,1.0,1.0,1.0,1.0,1.0,shared
n1636,3,0.75,1.0,1.0,1.0,0.9375,shared
n1637,4,1.0,1.0,1.0,1.0,1.0,shared
n1638,3,0.75,1.0,1.0,1.0,0.9375,shared
n1639,3,0.75,1.0,1.0,1.0,0.9375,shared
n1640,4,1.0,1.0,1.0,1.0,1.0,shared
n1641,4,1.0,1.0,1.0,1.0,1.0,shared
n1642,4,1.0,1.0,1.0,1.0,1.0,shared
n1643,3,0.75,1.0,1.0,1.0,0.9375,shared
n1644,4,1.0,1.0,1.0,1.0,1.0,shared
n1645,4,1.0,1.0,1.0,1.0,1.0,shared
n1646,4,1.0,1.0,1.0,1.0,1.0,shared
n1647,4,1.0,1.0,1.0,1.0,1.0,shared
n1648,3,0.75,1.0,1.0,1.0,0.9375,shared
n1649,4,1.0,1.0,1.0,1.0,1.0,shared
n1650,4,1.0,0.8,1.0,1.0,0.95,shared
n1651,3,0.75,1.0,1.0,1.0,0.9375,shared
n1652,3,0.75,1.0,1.0,1.0,0.9375,shared
n1653,4,1.0,1.0,1.0,1.0,1.0,shared
n1654,3,0.75,1.0,1.0,1.0,0.9375,shared
n1655,4,1.0,1.0,1.0,1.0,1.0,shared
n1656,3,0.75,1.0,1.0,1.0,0.9375,shared
n1657,4,1.0,1.0,1.0,1.0,1.0,shared
n1658,4,1.0,1.0,1.0,1.0,1.0,shared
n1659,3,0.75,1.0,1.0,1.0,0.9375,shared
n1660,4,1.0,1.0,1.0,1.0,1.0,shared
n1661,4,1.0,1.0,1.0,1.0,1.0,shared
n1662,4,1.0,1.0,1.0,1.0,1.0,shared
n1663,3,0.75,1.0,1.0,1.0,0.9375,shared
n1664,4,1.0,1.0,1.0,1.0,1.0,shared
n1665,4,1.0,1.0,1.0,1.0,1.0,shared
n1666,4,1.0,1.0,1.0,1.0,1.0,shared
n1667,3,0.75,1.0,1.0,1.0,0.9375,shared
n1668,4,1.0,1.0,1.0,1.0,1.0,shared
n1669,4,1.0,1.0,1.0,1.0,1.0,shared
n1670,4,1.0,1.0,1.0,1.0,1.0,shared
n1671,4,1.0,1.0,1.0,1.0,1.0,shared
n1672,3,0.75,1.0,1.0,1.0,0.9375,shared
n1673,3,0.75,1.0,1.0,1.0,0.9375,shared
n1674,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n1675,4,1.0,1.0,0.6666666666666666,1.0,0.9166666666666666,shared
n1676,4,1.0,1.0,1.0,1.0,1.0,shared
n1677,3,0.75,1.0,1.0,1.0,0.9375,shared
n1678,4,1.0,1.0,1.0,1.0,1.0,shared
n1679,3,0.75,1.0,1.0,1.0,0.9375,shared
n1680,4,1.0,1.0,1.0,1.0,1.0,shared
n1681,4,1.0,1.0,1.0,1.0,1.0,shared
n1682,4,1.0,1.0,1.0,1.0,1.0,shared
n1683,3,0.75,1.0,1.0,1.0,0.9375,shared
n1684,3,0.75,1.0,1.0,1.0,0.9375,shared
n1685,3,0.75,1.0,1.0,1.0,0.9375,shared
n1686,3,0.75,1.0,1.0,1.0,0.9375,shared
n1687,3,0.75,1.0,1.0,1.0,0.9375,shared
n1688,3,0.75,1.0,1.0,1.0,0.9375,shared
n1689,4,1.0,1.0,1.0,1.0,1.0,shared
n1690,3,0.75,1.0,1.0,1.0,0.9375,shared
n1691,3,0.75,1.0,1.0,1.0,0.9375,shared
n1692,4,1.0,1.0,1.0,1.0,1.0,shared
n1693,4,1.0,1.0,1.0,1.0,1.0,shared
n1694,4,1.0,1.0,1.0,1.0,1.0,shared
n1695,4,1.0,1.0,1.0,1.0,1.0,shared
n1696,4,1.0,1.0,0.5,1.0,0.875,shared
n1697,4,1.0,1.0,1.0,1.0,1.0,shared
n1698,4,1.0,1.0,1.0,1.0,1.0,shared
n1699,3,0.75,1.0,1.0,1.0,0.9375,shared
n1700,3,0.75,1.0,1.0,1.0,0.9375,shared
n1701,3,0.75,1.0,1.0,1.0,0.9375,shared
n1702,4,1.0,1.0,1.0,1.0,1.0,shared
n1703,4,1.0,1.0,1.0,1.0,1.0,shared
n1704,4,1.0,1.0,1.0,1.0,1.0,shared
n1705,3,0.75,1.0,1.0,1.0,0.9375,shared
n1706,4,1.0,1.0,1.0,1.0,1.0,shared
n1707,4,1.0,1.0,1.0,1.0,1.0,shared
n1708,3,0.75,1.0,1.0,1.0,0.9375,shared
n1709,3,0.75,1.0,1.0,1.0,0.9375,shared
n1710,4,1.0,1.0,1.0,1.0,1.0,shared
n1711,4,1.0,1.0,1.0,1.0,1.0,shared
n1712,3,0.75,0.5,0.5,1.0,0.6875,shared
n1713,4,1.0,1.0,1.0,1.0,1.0,shared
n1714,4,1.0,1.0,1.0,1.0,1.0,shared
n1715,4,1.0,1.0,1.0,1.0,1.0,shared
n1716,4,1.0,1.0,1.0,1.0,1.0,shared
n1717,4,1.0,1.0,1.0,1.0,1.0,shared
n1718,4,1.0,1.0,1.0,1.0,1.0,shared
n1719,4,1.0,1.0,1.0,1.0,1.0,shared
n1720,4,1.0,1.0,1.0,1.0,1.0,shared
n1721,4,1.0,1.0,1.0,1.0,1.0,shared
n1722,4,1.0,1.0,1.0,1.0,1.0,shared
n1723,4,1.0,1.0,1.0,1.0,1.0,shared
n1724,4,1.0,1.0,1.0,1.0,1.0,shared
n1725,4,1.0,1.0,1.0,1.0,1.0,shared
n1726,4,1.0,1.0,1.0,1.0,1.0,shared
n1727,4,1.0,1.0,1.0,1.0,1.0,shared
n1728,4,1.0,1.0,1.0,1.0,1.0,shared
n1729,4,1.0,1.0,1.0,1.0,1.0,shared
n1730,4,1.0,1.0,1.0,1.0,1.0,shared
n1731,4,1.0,1.0,1.0,1.0,1.0,shared
n1732,4,1.0,1.0,1.0,1.0,1.0,shared
n1733,4,1.0,1.0,1.0,1.0,1.0,shared
n1734,4,1.0,1.0,1.0,1.0,1.0,shared
n1735,4,1.0,1.0,1.0,1.0,1.0,shared
n1736,4,1.0,1.0,1.0,1.0,1.0,shared
n1737,4,1.0,1.0,1.0,1.0,1.0,shared
n1738,4,1.0,1.0,1.0,1.0,1.0,shared
n1739,4,1.0,1.0,1.0,1.0,1.0,shared
n1740,4,1.0,1.0,1.0,1.0,1.0,shared
n1741,4,1.0,1.0,1.0,1.0,1.0,shared
n1742,4,1.0,1.0,1.0,1.0,1.0,shared
n1743,4,1.0,1.0,1.0,1.0,1.0,shared
n1744,4,1.0,1.0,1.0,1.0,1.0,shared
n1745,4,1.0,1.0,1.0,1.0,1.0,shared
n1746,4,1.0,1.0,1.0,1.0,1.0,shared
n1747,4,1.0,1.0,1.0,1.0,1.0,shared
n1748,4,1.0,1.0,1.0,1.0,1.0,shared
n1749,4,1.0,1.0,1.0,1.0,1.0,shared
n1750,3,0.75,1.0,1.0,1.0,0.9375,shared
n1751,4,1.0,1.0,1.0,1.0,1.0,shared
n1752,4,1.0,1.0,1.0,1.0,1.0,shared
n1753,4,1.0,1.0,1.0,1.0,1.0,shared
n1754,4,1.0,1.0,1.0,1.0,1.0,shared
n1755,4,1.0,1.0,1.0,1.0,1.0,shared
n1756,4,1.0,1.0,1.0,1.0,1.0,shared
n1757,4,1.0,1.0,1.0,1.0,1.0,shared
n1758,4,1.0,1.0,1.0,1.0,1.0,shared
n1759,3,0.75,1.0,1.0,1.0,0.9375,shared
n1760,3,0.75,1.0,1.0,1.0,0.9375,shared
n1761,4,1.0,1.0,1.0,1.0,1.0,shared
n1762,4,1.0,1.0,1.0,1.0,1.0,shared
n1763,3,0.75,1.0,1.0,1.0,0.9375,shared
n1764,4,1.0,1.0,1.0,1.0,1.0,shared
n1765,3,0.75,1.0,1.0,1.0,0.9375,shared
n1766,4,1.0,1.0,1.0,1.0,1.0,shared
n1767,4,1.0,1.0,1.0,1.0,1.0,shared
n1768,4,1.0,1.0,1.0,1.0,1.0,shared
n1769,4,1.0,1.0,1.0,1.0,1.0,shared
n1770,3,0.75,1.0,1.0,1.0,0.9375,shared
n1771,4,1.0,1.0,1.0,1.0,1.0,shared
n1772,3,0.75,1.0,1.0,1.0,0.9375,shared
n1773,4,1.0,1.0,1.0,1.0,1.0,shared
n1774,4,1.0,1.0,1.0,1.0,1.0,shared
n1775,3,0.75,1.0,1.0,1.0,0.9375,shared
n1776,3,0.75,1.0,1.0,1.0,0.9375,shared
n1777,4,1.0,0.4,0.6,1.0,0.75,shared
n1778,3,0.75,1.0,1.0,1.0,0.9375,shared
n1779,4,1.0,1.0,1.0,1.0,1.0,shared
n1780,4,1.0,1.0,1.0,1.0,1.0,shared
n1781,4,1.0,1.0,1.0,1.0,1.0,shared
n1782,4,1.0,1.0,1.0,1.0,1.0,shared
n1783,3,0.75,1.0,1.0,1.0,0.9375,shared
n1784,4,1.0,1.0,1.0,1.0,1.0,shared
n1785,3,0.75,1.0,1.0,1.0,0.9375,shared
n1786,4,1.0,1.0,1.0,1.0,1.0,shared
n1787,4,1.0,1.0,1.0,1.0,1.0,shared
n1788,3,0.75,1.0,1.0,1.0,0.9375,shared
n1789,4,1.0,0.5,0.5,1.0,0.75,shared
n1790,4,1.0,1.0,1.0,1.0,1.0,shared
n1791,4,1.0,1.0,1.0,1.0,1.0,shared
n1792,3,0.75,1.0,1.0,1.0,0.9375,shared
n1793,4,1.0,1.0,1.0,1.0,1.0,shared
n1794,4,1.0,1.0,1.0,1.0,1.0,shared
n1795,4,1.0,1.0,1.0,1.0,1.0,shared
n1796,4,1.0,1.0,1.0,1.0,1.0,shared
n1797,4,1.0,1.0,1.0,1.0,1.0,shared
n1798,4,1.0,1.0,1.0,1.0,1.0,shared
n1799,4,1.0,1.0,1.0,1.0,1.0,shared
n1800,4,1.0,1.0,1.0,1.0,1.0,shared
n1801,3,0.75,1.0,1.0,1.0,0.9375,shared
n1802,4,1.0,1.0,1.0,1.0,1.0,shared
n1803,4,1.0,1.0,1.0,1.0,1.0,shared
n1804,4,1.0,1.0,1.0,1.0,1.0,shared
n1805,4,1.0,1.0,1.0,1.0,1.0,shared
n1806,4,1.0,1.0,1.0,1.0,1.0,shared
n1807,4,1.0,1.0,1.0,1.0,1.0,shared
n1808,4,1.0,1.0,1.0,1.0,1.0,shared
n1809,4,1.0,1.0,1.0,1.0,1.0,shared
n1810,4,1.0,1.0,1.0,1.0,1.0,shared
n1811,4,1.0,1.0,1.0,1.0,1.0,shared
n1812,4,1.0,1.0,1.0,1.0,1.0,shared
n1813,4,1.0,1.0,1.0,1.0,1.0,shared
n1814,4,1.0,1.0,1.0,1.0,1.0,shared
n1815,4,1.0,1.0,1.0,1.0,1.0,shared
n1816,4,1.0,1.0,1.0,1.0,1.0,shared
n1817,4,1.0,1.0,1.0,1.0,1.0,shared
n1818,4,1.0,1.0,1.0,1.0,1.0,shared
n1819,4,1.0,1.0,1.0,1.0,1.0,shared
n1820,4,1.0,1.0,1.0,1.0,1.0,shared
n1821,4,1.0,1.0,1.0,1.0,1.0,shared
n1822,4,1.0,1.0,1.0,1.0,1.0,shared
n1823,4,1.0,1.0,1.0,1.0,1.0,shared
n1824,4,1.0,1.0,1.0,1.0,1.0,shared
n1825,4,1.0,1.0,1.0,1.0,1.0,shared
n1826,4,1.0,1.0,1.0,1.0,1.0,shared
n1827,3,0.75,1.0,1.0,1.0,0.9375,shared
n1828,4,1.0,1.0,1.0,1.0,1.0,shared
n1829,4,1.0,1.0,1.0,1.0,1.0,shared
n1830,4,1.0,1.0,1.0,1.0,1.0,shared
n1831,4,1.0,1.0,1.0,1.0,1.0,shared
n1832,4,1.0,1.0,1.0,1.0,1.0,shared
n1833,4,1.0,1.0,1.0,1.0,1.0,shared
n1834,4,1.0,1.0,1.0,1.0,1.0,shared
n1835,4,1.0,1.0,1.0,1.0,1.0,shared
n1836,3,0.75,1.0,1.0,1.0,0.9375,shared
n1837,4,1.0,1.0,1.0,1.0,1.0,shared
n1838,4,1.0,1.0,1.0,1.0,1.0,shared
n1839,4,1.0,1.0,1.0,1.0,1.0,shared
n1840,4,1.0,1.0,1.0,1.0,1.0,shared
n1841,3,0.75,1.0,1.0,1.0,0.9375,shared
n1842,4,1.0,1.0,1.0,1.0,1.0,shared
n1843,4,1.0,1.0,1.0,1.0,1.0,shared
n1844,4,1.0,1.0,1.0,1.0,1.0,shared
n1845,4,1.0,1.0,1.0,1.0,1.0,shared
n1846,3,0.75,1.0,1.0,1.0,0.9375,shared
n1847,3,0.75,1.0,1.0,1.0,0.9375,shared
n1848,3,0.75,1.0,1.0,1.0,0.9375,shared
n1849,3,0.75,1.0,1.0,1.0,0.9375,shared
n1850,4,1.0,1.0,1.0,1.0,1.0,shared
n1851,4,1.0,1.0,1.0,1.0,1.0,shared
n1852,3,0.75,1.0,1.0,1.0,0.9375,shared
n1853,4,1.0,1.0,1.0,1.0,1.0,shared
n1854,3,0.75,1.0,1.0,1.0,0.9375,shared
n1855,4,1.0,1.0,1.0,1.0,1.0,shared
n1856,4,1.0,1.0,1.0,1.0,1.0,shared
n1857,4,1.0,1.0,1.0,1.0,1.0,shared
n1858,4,1.0,1.0,1.0,1.0,1.0,shared
n1859,4,1.0,1.0,1.0,1.0,1.0,shared
n1860,4,1.0,1.0,1.0,1.0,1.0,shared
n1861,4,1.0,1.0,1.0,1.0,1.0,shared
n1862,4,1.0,1.0,1.0,1.0,1.0,shared
n1863,4,1.0,1.0,1.0,1.0,1.0,shared
n1864,4,1.0,1.0,1.0,1.0,1.0,shared
