anchor_id,node_id,haplotype_count,U,D,C,alpha,beta,gamma,final_score,selected
a2564,n2564,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2565,n2565,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2566,n2566,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2567,n2567,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2568,n2568,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2569,n2569,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2570,n2570,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2571,n2571,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2572,n2572,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2573,n2573,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2574,n2574,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2575,n2575,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2576,n2576,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2577,n2577,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2578,n2578,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2579,n2579,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2580,n2580,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2581,n2581,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2582,n2582,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2583,n2583,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2584,n2584,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2585,n2585,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2586,n2586,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2587,n2587,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2588,n2588,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2589,n2589,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2590,n2590,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2591,n2591,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2592,n2592,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2593,n2593,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2594,n2594,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2595,n2595,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2596,n2596,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2597,n2597,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2598,n2598,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2599,n2599,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2600,n2600,4,0.0,0.17391304347826086,0.75,0.4,0.3,0.3,0.2771739130434782,False
a2601,n2601,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2602,n2602,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2603,n2603,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2604,n2604,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2605,n2605,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2606,n2606,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2607,n2607,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2608,n2608,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2609,n2609,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2610,n2610,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2611,n2611,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2612,n2612,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2613,n2613,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2614,n2614,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2615,n2615,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2616,n2616,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2617,n2617,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2618,n2618,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2619,n2619,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2620,n2620,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2621,n2621,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2622,n2622,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2623,n2623,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2624,n2624,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2625,n2625,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2626,n2626,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2627,n2627,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2628,n2628,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2629,n2629,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2630,n2630,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2631,n2631,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2632,n2632,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2633,n2633,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2634,n2634,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2635,n2635,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2636,n2636,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2637,n2637,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2638,n2638,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2639,n2639,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2640,n2640,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2641,n2641,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2642,n2642,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2643,n2643,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2644,n2644,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2645,n2645,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2646,n2646,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2647,n2647,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2648,n2648,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2649,n2649,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2650,n2650,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2651,n2651,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2652,n2652,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2653,n2653,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2654,n2654,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2655,n2655,4,0.0,0.5869565217391305,0.7592592592592593,0.4,0.3,0.3,0.4038647342995169,False
a2656,n2656,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2657,n2657,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2658,n2658,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2659,n2659,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2660,n2660,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2661,n2661,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2662,n2662,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2663,n2663,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2664,n2664,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2665,n2665,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2666,n2666,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2667,n2667,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2668,n2668,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2669,n2669,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2670,n2670,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2671,n2671,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2672,n2672,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2673,n2673,4,0.0,0.2608695652173913,0.8333333333333334,0.4,0.3,0.3,0.3282608695652174,False
a2674,n2674,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2675,n2675,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2676,n2676,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2677,n2677,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2678,n2678,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2679,n2679,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2680,n2680,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2681,n2681,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2682,n2682,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2683,n2683,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2684,n2684,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2685,n2685,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2686,n2686,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2687,n2687,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2688,n2688,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2689,n2689,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2690,n2690,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2691,n2691,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2692,n2692,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2693,n2693,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2694,n2694,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2695,n2695,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2696,n2696,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2697,n2697,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2698,n2698,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2699,n2699,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2700,n2700,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2701,n2701,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2702,n2702,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2703,n2703,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2704,n2704,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2705,n2705,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2706,n2706,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2707,n2707,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2708,n2708,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2709,n2709,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2710,n2710,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2711,n2711,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2712,n2712,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2713,n2713,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2714,n2714,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2715,n2715,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2716,n2716,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2717,n2717,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2718,n2718,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2719,n2719,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2720,n2720,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2721,n2721,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2722,n2722,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2723,n2723,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2724,n2724,4,0.0,0.17391304347826086,0.875,0.4,0.3,0.3,0.31467391304347825,False
a2725,n2725,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2726,n2726,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2727,n2727,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2728,n2728,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2729,n2729,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2730,n2730,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2731,n2731,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2732,n2732,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2733,n2733,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2734,n2734,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2735,n2735,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2736,n2736,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2737,n2737,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2738,n2738,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2739,n2739,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2740,n2740,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2741,n2741,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2742,n2742,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2743,n2743,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2744,n2744,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2745,n2745,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2746,n2746,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2747,n2747,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2748,n2748,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2749,n2749,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2750,n2750,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2751,n2751,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2752,n2752,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2753,n2753,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2754,n2754,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2755,n2755,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2756,n2756,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2757,n2757,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2758,n2758,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2759,n2759,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2760,n2760,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2761,n2761,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2762,n2762,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2763,n2763,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2764,n2764,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2765,n2765,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2766,n2766,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2767,n2767,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2768,n2768,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2769,n2769,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2770,n2770,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2771,n2771,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2772,n2772,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2773,n2773,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2774,n2774,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2775,n2775,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2776,n2776,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2777,n2777,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2778,n2778,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2779,n2779,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2780,n2780,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2781,n2781,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2782,n2782,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2783,n2783,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2784,n2784,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2785,n2785,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2786,n2786,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2787,n2787,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2788,n2788,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2789,n2789,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2790,n2790,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2791,n2791,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2792,n2792,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2793,n2793,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2794,n2794,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2795,n2795,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2796,n2796,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2797,n2797,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2798,n2798,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2799,n2799,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2800,n2800,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2801,n2801,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2802,n2802,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2803,n2803,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2804,n2804,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2805,n2805,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2806,n2806,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2807,n2807,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2808,n2808,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2809,n2809,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2810,n2810,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2811,n2811,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2812,n2812,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2813,n2813,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2814,n2814,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2815,n2815,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2816,n2816,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2817,n2817,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2818,n2818,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2819,n2819,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2820,n2820,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2821,n2821,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2822,n2822,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2823,n2823,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2824,n2824,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2825,n2825,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2826,n2826,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2827,n2827,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2828,n2828,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2829,n2829,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2830,n2830,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2831,n2831,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2832,n2832,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2833,n2833,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2834,n2834,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2835,n2835,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2836,n2836,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2837,n2837,3,0.25,0.06521739130434782,0.9375,0.4,0.3,0.3,0.4008152173913043,False
a2838,n2838,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2839,n2839,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
a2840,n2840,4,0.0,0.08695652173913043,1.0,0.4,0.3,0.3,0.32608695652173914,False
